"","Simulation","Round","Agent","Choice","Reward","Expectation1","Expectation2","Expectation3","Project1_Tasks","Project2_Tasks","Project3_Tasks","Project1_Rewards","Project2_Rewards","Project3_Rewards","Project1_Work","Project2_Work","Project3_Work","alpha","beta","nAgents","nProjects","nTasks","nRounds"
"4215",5,35,3,2,0.466666666666667,0.749971428960607,0.649672212348232,0.760530620488502,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4216",5,35,4,2,0.466666666666667,0.739317872710885,0.642388964116339,0.760533657351057,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4217",5,35,5,2,0.466666666666667,0.749972566217529,0.644172335966706,0.75803571414916,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4218",5,35,6,2,0.466666666666667,0.726038640656777,0.64967221240026,0.760530128757542,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4219",5,35,7,2,0.466666666666667,0.652559732611266,0.653337294568544,0.760529023303733,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4220",5,35,8,2,0.466666666666667,0.468972776832639,0.653335355844483,0.77312499987837,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4221",5,35,9,3,0.808333333333333,0.739315345515707,0.51182632258989,0.783184523761192,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4222",5,35,10,3,0.808333333333333,0.746868574236899,0.183356584282592,0.784430387584106,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4223",5,35,11,1,0.775,0.753404249848623,0.608546714796685,0.5860311760162,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4224",5,35,12,2,0.466666666666667,0.744765949782603,0.679833063509703,0.365442807668421,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4225",5,35,13,2,0.466666666666667,0.742271143720174,0.644174589119151,0.760530917981044,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4226",5,35,14,2,0.466666666666667,0.749974002255992,0.644172554824442,0.773124999863594,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4227",5,35,15,3,0.808333333333333,0.734812248918007,0.450835635088972,0.784432434259479,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4228",5,35,16,2,0.466666666666667,0.731808499694212,0.679832917582597,0.803158047652414,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4229",5,35,17,2,0.466666666666667,0.737134528504806,0.649672212395018,0.723373725370563,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4230",5,35,18,2,0.466666666666667,0.478890652615086,0.653337294542971,0.760529167132112,92,84,94,0.775,6.53333333333333,2.425,1,14,3,0.5,0.3,18,3,300,50
"4231",5,36,1,3,0.426252277808793,0.373445944860578,0.653336507730798,0.59214399598474,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4232",5,36,2,3,0.426252277808793,0.400316279812691,0.653335864985854,0.592143995989429,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4233",5,36,3,3,0.426252277808793,0.749971428960607,0.649672212348232,0.593391449148648,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4234",5,36,4,3,0.426252277808793,0.739317872710885,0.642388964116339,0.593392967579925,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4235",5,36,5,3,0.426252277808793,0.749972566217529,0.644172335966706,0.592143995978977,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4236",5,36,6,3,0.426252277808793,0.726038640656777,0.64967221240026,0.593391203283168,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4237",5,36,7,3,0.426252277808793,0.652559732611266,0.653337294568544,0.593390650556263,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4238",5,36,8,3,0.426252277808793,0.468972776832639,0.653335355844483,0.599688638843582,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4239",5,36,9,3,0.426252277808793,0.739315345515707,0.51182632258989,0.604718400784993,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4240",5,36,10,3,0.426252277808793,0.752808001965829,0.183356584282592,0.60534133269645,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4241",5,36,11,1,0.766666666666667,0.760035458257645,0.608546714796685,0.538097506553978,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4242",5,36,12,1,0.766666666666667,0.755716308224635,0.679833063509703,0.383685648710533,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4243",5,36,13,3,0.426252277808793,0.749589800604122,0.644174589119151,0.593391597894918,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4244",5,36,14,3,0.426252277808793,0.749974002255992,0.644172554824442,0.599688638836194,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4245",5,36,15,3,0.426252277808793,0.734812248918007,0.450835635088972,0.605342356034136,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4246",5,36,16,3,0.426252277808793,0.742265949785949,0.679832917582597,0.614705162730604,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4247",5,36,17,1,0.766666666666667,0.751900597585736,0.649672212395018,0.571841787114061,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4248",5,36,18,3,0.426252277808793,0.56522345683056,0.653337294542971,0.593390722470452,89,84,79,2.3,0,6.3937841671319,3,0,15,0.5,0.3,18,3,300,50
"4249",5,37,1,2,0.7,0.373445944860578,0.676668253865399,0.59214399598474,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4250",5,37,2,2,0.7,0.414207937042424,0.676667932492927,0.592143995989429,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4251",5,37,3,1,0.446621803911802,0.598296616436205,0.664770548643762,0.593391449148648,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4252",5,37,4,1,0.446621803911802,0.592969838311343,0.642388964116339,0.593392967579925,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4253",5,37,5,1,0.446621803911802,0.598297185064665,0.644172335966706,0.592143995978977,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4254",5,37,6,1,0.446621803911802,0.58633022228429,0.664770548680182,0.593391203283168,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4255",5,37,7,2,0.7,0.590778354001427,0.676668647284272,0.593390650556263,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4256",5,37,8,2,0.7,0.462267484956388,0.676667677922242,0.599688638843582,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4257",5,37,9,1,0.446621803911802,0.592968574713755,0.568278425812923,0.604718400784993,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4258",5,37,10,1,0.446621803911802,0.599714902938816,0.183356584282592,0.60534133269645,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4259",5,37,11,1,0.446621803911802,0.603328631084723,0.608546714796685,0.538097506553978,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4260",5,37,12,1,0.446621803911802,0.601169056068218,0.679833063509703,0.383685648710533,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4261",5,37,13,1,0.446621803911802,0.598105802257962,0.644174589119151,0.593391597894918,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4262",5,37,14,1,0.446621803911802,0.598297903083897,0.644172554824442,0.599688638836194,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4263",5,37,15,1,0.446621803911802,0.590717026414904,0.450835635088972,0.605342356034136,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4264",5,37,16,1,0.446621803911802,0.594443876848875,0.679832917582597,0.614705162730604,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4265",5,37,17,1,0.446621803911802,0.599261200748769,0.664770548676513,0.571841787114061,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4266",5,37,18,2,0.7,0.529642960954933,0.676668647271485,0.593390722470452,76,79,79,5.80608345085342,3.5,0,13,5,0,0.5,0.3,18,3,300,50
"4267",5,38,1,2,0.35823329730739,0.373445944860578,0.517450775586394,0.59214399598474,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4268",5,38,2,2,0.35823329730739,0.414207937042424,0.517450614900159,0.592143995989429,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4269",5,38,3,2,0.35823329730739,0.598296616436205,0.511501922975576,0.593391449148648,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4270",5,38,4,2,0.35823329730739,0.592969838311343,0.500311130711864,0.593392967579925,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4271",5,38,5,2,0.35823329730739,0.598297185064665,0.501202816637048,0.592143995978977,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4272",5,38,6,2,0.35823329730739,0.58633022228429,0.511501922993786,0.593391203283168,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4273",5,38,7,2,0.35823329730739,0.590778354001427,0.517450972295831,0.593390650556263,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4274",5,38,8,2,0.35823329730739,0.462267484956388,0.517450487614816,0.617282047190507,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4275",5,38,9,3,0.658333333333333,0.592968574713755,0.505264887261263,0.631525867059163,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4276",5,38,10,3,0.658333333333333,0.599714902938816,0.235819598190031,0.631837333014891,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4277",5,38,11,2,0.35823329730739,0.603328631084723,0.483390006052037,0.574168254587785,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4278",5,38,12,2,0.35823329730739,0.601169056068218,0.519033180408546,0.383685648710533,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4279",5,38,13,2,0.35823329730739,0.598105802257962,0.501203943213271,0.593391597894918,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4280",5,38,14,2,0.35823329730739,0.598297903083897,0.501202926065916,0.617282047185336,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4281",5,38,15,3,0.658333333333333,0.590717026414904,0.403608442820365,0.631837844683734,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4282",5,38,16,2,0.35823329730739,0.594443876848875,0.519033107444994,0.627793613911423,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4283",5,38,17,2,0.35823329730739,0.599261200748769,0.511501922991951,0.571841787114061,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4284",5,38,18,2,0.35823329730739,0.529642960954933,0.517450972289438,0.593390722470452,76,64,76,0,5.37349945961085,1.975,0,15,3,0.5,0.3,18,3,300,50
"4285",5,39,1,3,0.40352576363952,0.373445944860578,0.517450775586394,0.49783487981213,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4286",5,39,2,3,0.40352576363952,0.479945555929697,0.517450614900159,0.497834879814475,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4287",5,39,3,1,0.633333333333333,0.615814974884769,0.511501922975576,0.496559949538993,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4288",5,39,4,3,0.40352576363952,0.613555220772558,0.500311130711864,0.498459365609723,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4289",5,39,5,1,0.633333333333333,0.615815259198999,0.501202816637048,0.495948697485854,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4290",5,39,6,3,0.40352576363952,0.600431155599003,0.511501922993786,0.498458483461344,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4291",5,39,7,3,0.40352576363952,0.590778354001427,0.517450972295831,0.498458207097892,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4292",5,39,8,3,0.40352576363952,0.462267484956388,0.517450487614816,0.510403905415014,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4293",5,39,9,3,0.40352576363952,0.592968574713755,0.505264887261263,0.517525815349341,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4294",5,39,10,3,0.40352576363952,0.609800432057171,0.235819598190031,0.517681548327206,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4295",5,39,11,1,0.633333333333333,0.618330982209028,0.483390006052037,0.522975507303305,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4296",5,39,12,1,0.633333333333333,0.617251194700776,0.519033180408546,0.383685648710533,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4297",5,39,13,1,0.633333333333333,0.615719567795648,0.501203943213271,0.536431847618299,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4298",5,39,14,3,0.40352576363952,0.608808532158728,0.501202926065916,0.510403905412428,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4299",5,39,15,3,0.40352576363952,0.590717026414904,0.403608442820365,0.517681804161627,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4300",5,39,16,3,0.40352576363952,0.606110713794213,0.519033107444994,0.515659688775471,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4301",5,39,17,1,0.633333333333333,0.616297267041051,0.511501922991951,0.486000615142045,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4302",5,39,18,3,0.40352576363952,0.560750072668453,0.517450972289438,0.498458243054986,70,64,64,3.8,0,4.84230916367424,6,0,12,0.5,0.3,18,3,300,50
"4303",5,40,1,2,0.533333333333333,0.356638734104369,0.525392054459864,0.49783487981213,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4304",5,40,2,2,0.533333333333333,0.431188461852752,0.525391974116746,0.497834879814475,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4305",5,40,3,1,0.317421909006548,0.466618441945658,0.518051346082903,0.496559949538993,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4306",5,40,4,1,0.317421909006548,0.465488564889553,0.500311130711864,0.498459365609723,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4307",5,40,5,1,0.317421909006548,0.466618584102774,0.501202816637048,0.495948697485854,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4308",5,40,6,1,0.317421909006548,0.458926532302775,0.511501922993786,0.498458483461344,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4309",5,40,7,1,0.317421909006548,0.454100131503987,0.522215680607082,0.498458207097892,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4310",5,40,8,2,0.533333333333333,0.38839624122197,0.525391910474075,0.510403905415014,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4311",5,40,9,1,0.317421909006548,0.455195241860151,0.513685421082884,0.517525815349341,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4312",5,40,10,1,0.317421909006548,0.463611170531859,0.235819598190031,0.517681548327206,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4313",5,40,11,1,0.317421909006548,0.467876445607788,0.483390006052037,0.522975507303305,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4314",5,40,12,1,0.317421909006548,0.467336551853662,0.519033180408546,0.383685648710533,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4315",5,40,13,1,0.317421909006548,0.466570738401098,0.501203943213271,0.536431847618299,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4316",5,40,14,1,0.317421909006548,0.463115220582638,0.501202926065916,0.510403905412428,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4317",5,40,15,1,0.317421909006548,0.454069467710726,0.403608442820365,0.517681804161627,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4318",5,40,16,1,0.317421909006548,0.46176631140038,0.519033107444994,0.515659688775471,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4319",5,40,17,1,0.317421909006548,0.4668595880238,0.511501922991951,0.486000615142045,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4320",5,40,18,1,0.317421909006548,0.4390859908375,0.522215680602606,0.498458243054986,55,61,64,4.76132863509822,1.6,0,15,3,0,0.5,0.3,18,3,300,50
"4321",5,41,1,2,0.323882520815931,0.356638734104369,0.424637287637897,0.49783487981213,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4322",5,41,2,2,0.323882520815931,0.431188461852752,0.424637247466338,0.497834879814475,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4323",5,41,3,2,0.323882520815931,0.466618441945658,0.420966933449417,0.496559949538993,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4324",5,41,4,2,0.323882520815931,0.465488564889553,0.412096825763897,0.498459365609723,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4325",5,41,5,2,0.323882520815931,0.466618584102774,0.412542668726489,0.495948697485854,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4326",5,41,6,2,0.323882520815931,0.458926532302775,0.417692221904858,0.498458483461344,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4327",5,41,7,2,0.323882520815931,0.454100131503987,0.423049100711506,0.498458207097892,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4328",5,41,8,2,0.323882520815931,0.38839624122197,0.424637215645003,0.517282733790509,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4329",5,41,9,3,0.533333333333333,0.455195241860151,0.456744551002798,0.525429574341337,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4330",5,41,10,3,0.533333333333333,0.463611170531859,0.235819598190031,0.52550744083027,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4331",5,41,11,3,0.533333333333333,0.467876445607788,0.435537760481205,0.528154420318319,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4332",5,41,12,2,0.323882520815931,0.467336551853662,0.421457850612239,0.460005967868161,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4333",5,41,13,3,0.533333333333333,0.466570738401098,0.448007516494069,0.534882590475816,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4334",5,41,14,3,0.533333333333333,0.463115220582638,0.501202926065916,0.521868619372881,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4335",5,41,15,3,0.533333333333333,0.454069467710726,0.379690666219035,0.52550756874748,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4336",5,41,16,2,0.323882520815931,0.46176631140038,0.421457814130462,0.52096178214283,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4337",5,41,17,2,0.323882520815931,0.4668595880238,0.417692221903941,0.486000615142045,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4338",5,41,18,2,0.323882520815931,0.4390859908375,0.423049100709268,0.498458243054986,55,49,58,0,3.88659024979117,3.2,0,12,6,0.5,0.3,18,3,300,50
"4339",5,42,1,3,0.24064602631274,0.356638734104369,0.424637287637897,0.369240453062435,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4340",5,42,2,3,0.24064602631274,0.431188461852752,0.424637247466338,0.369240453063607,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4341",5,42,3,3,0.24064602631274,0.466618441945658,0.420966933449417,0.368602987925866,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4342",5,42,4,3,0.24064602631274,0.465488564889553,0.412096825763897,0.369552695961231,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4343",5,42,5,3,0.24064602631274,0.466618584102774,0.412542668726489,0.368297361899297,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4344",5,42,6,3,0.24064602631274,0.458926532302775,0.417692221904858,0.369552254887042,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4345",5,42,7,3,0.24064602631274,0.454100131503987,0.423049100711506,0.369552116705316,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4346",5,42,8,3,0.24064602631274,0.38839624122197,0.424637215645003,0.378964380051625,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4347",5,42,9,3,0.24064602631274,0.455195241860151,0.456744551002798,0.383037800327039,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4348",5,42,10,3,0.24064602631274,0.463611170531859,0.235819598190031,0.383076733571505,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4349",5,42,11,3,0.24064602631274,0.465013511925452,0.435537760481205,0.38440022331553,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4350",5,42,12,1,0.458333333333333,0.462834942593498,0.421457850612239,0.348132397674896,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4351",5,42,13,3,0.24064602631274,0.464099516880768,0.448007516494069,0.387764308394278,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4352",5,42,14,3,0.24064602631274,0.463115220582638,0.501202926065916,0.38125732284281,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4353",5,42,15,3,0.24064602631274,0.454069467710726,0.379690666219035,0.38307679753011,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4354",5,42,16,3,0.24064602631274,0.46176631140038,0.421457814130462,0.380803904227785,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4355",5,42,17,3,0.24064602631274,0.4668595880238,0.417692221903941,0.363323320727392,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4356",5,42,18,3,0.24064602631274,0.4390859908375,0.423049100709268,0.369552134683863,54,49,41,0.458333333333333,0,4.09098244731658,1,0,17,0.5,0.3,18,3,300,50
"4357",5,43,1,2,0.408333333333333,0.305895836853998,0.416485310485615,0.369240453062435,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4358",5,43,2,1,0.257142857142857,0.344165659497805,0.419746073226437,0.369240453063607,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4359",5,43,3,1,0.257142857142857,0.361880649544258,0.420966933449417,0.368602987925866,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4360",5,43,4,1,0.257142857142857,0.361315711016205,0.412096825763897,0.369552695961231,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4361",5,43,5,1,0.257142857142857,0.361880720622815,0.412542668726489,0.368297361899297,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4362",5,43,6,1,0.257142857142857,0.358034694722816,0.417692221904858,0.369552254887042,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4363",5,43,7,1,0.257142857142857,0.355621494323422,0.418634370498054,0.369552116705316,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4364",5,43,8,2,0.408333333333333,0.349020225998236,0.416485274489168,0.378964380051625,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4365",5,43,9,2,0.408333333333333,0.395779526444963,0.432538942168066,0.383037800327039,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4366",5,43,10,1,0.257142857142857,0.360377013837358,0.287573718733022,0.383076733571505,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4367",5,43,11,1,0.257142857142857,0.361078184534154,0.435537760481205,0.38440022331553,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4368",5,43,12,1,0.257142857142857,0.359988899868177,0.421457850612239,0.348132397674896,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4369",5,43,13,1,0.257142857142857,0.360621187011813,0.436105261545848,0.387764308394278,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4370",5,43,14,2,0.408333333333333,0.35806931522835,0.454768129699625,0.38125732284281,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4371",5,43,15,1,0.257142857142857,0.355606162426792,0.388283466353324,0.38307679753011,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4372",5,43,16,1,0.257142857142857,0.359454584271619,0.421457814130462,0.380803904227785,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4373",5,43,17,1,0.257142857142857,0.362001222583328,0.417692221903941,0.363323320727392,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
"4374",5,43,18,1,0.257142857142857,0.348114423990179,0.418634370496488,0.369552134683863,40,45,41,3.6,1.63333333333333,0,14,4,0,0.5,0.3,18,3,300,50
